crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year
17854809,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,fz09,2015
16409641,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2013
16412525,42,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2004
16418494,37,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2016
16423888,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,fld,2008
16424917,27,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,ong - orange,triumph motorcycle,street triple,2009
16410110,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,yamaha,xv750,1995
16411480,28,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vn900,2008
16413869,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,yzfr6,2006
16414027,37,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,xt200,2014
16422081,27,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,honda,cbr600,2009
16414413,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2014
16415306,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr600,2009
16423625,42,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxb,2008
16411484,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,yamaha,yzfr1,2009
16417411,54,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,c50,1999
16424944,19,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,suzuki,gsx1300,2006
16425539,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2008
16427724,40,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxd,2015
16410180,40,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2008
16410334,72,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,fld,2018
16410459,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr600,2005
16411389,26,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr650,2016
16413730,38,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhp,2018
16416968,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,ple - purple,triumph motorcycle,speedmaster,2012
16421072,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,yamaha,bw200,2015
16413633,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,aprilia,rsv,2008
16414765,16,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2017
16417298,43,w - white,1 - male,0,n - not injured,mc - motorcycle,mul - multicolored,yamaha,yzfr1,1985
16432902,48,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2011
16433746,24,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,yamaha,yzfr1,2016
16410162,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2016
16411394,56,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,harley-davidson,fld,2014
16413724,26,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,1992
16415521,50,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2015
16416260,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2017
16417877,36,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,kawasaki,ex650,2013
16418054,42,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,fltrse3,2017
16426365,80,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,xl883,1977
16429841,29,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhp,2008
16410881,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2016
16411937,25,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,yamaha,yzfr6,2005
16412032,20,b - black,1 - male,0,k - fatal injury,mc - motorcycle,whi - white,yamaha,yzfr1,2003
16419922,27,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxdi,2007
16426939,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx750,2
16431186,25,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,yel - yellow,bmw,k1200,2006
16411207,20,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr500,2014
16415038,31,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2017
16420514,58,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,indian motorcycle co.,scout,2001
16421345,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,c50,2005
16426432,46,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,xls,2002
16411191,71,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,honda,cbr600,2015
16414768,31,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,suzuki,tu250,2011
16414951,58,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,xv1600,2003
16433786,55,w - white,1 - male,1,n - not injured,mc - motorcycle,yel - yellow,honda,vtx1800,2007
16412795,57,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx1300,2016
16413850,48,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,grn - green,suzuki,gsx,2003
16414652,42,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,suzuki,gsx-r750,2003
16415762,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,all other makes,unknown,2007
16417538,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,vitara,2006
16422856,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ple - purple,yamaha,yzfr1,2008
16428964,36,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,fld,2007
16432446,52,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mul - multicolored,suzuki,vl800,2003
16433766,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2003
16552169,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxd,2015
16416503,59,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,kawasaki,ninja zx,2005
16417826,62,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,indian motorcycle co.,chief,2018
16422748,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2016
16426249,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx,2015
16431711,55,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mul - multicolored,harley-davidson,fxdwg,1998
16432145,57,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flstci,2001
16434444,61,w - white,1 - male,1,n - not injured,mc - motorcycle,grn - green,kawasaki,ninja zx,2004
16414913,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,flhr,2017
16416883,38,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,flhx,2017
16417259,30,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vn900,2007
16418809,35,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhtk,2014
16418919,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2013
16420824,35,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,fxd,1999
16426405,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,harley-davidson,xl883,2014
16429378,38,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,honda,vt1100,2001
16431943,49,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxd,2015
16434812,29,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ex300,2014
16416856,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,bonneville,2004
16418553,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,yamaha,yzfr1,2007
16418749,53,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,flhrci,1994
16419523,65,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fxs,1999
16419810,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,suzuki,rfr900,2017
16421894,67,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2003
16422384,60,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,fld,2009
16423520,59,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,2014
16424661,59,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhtcul,2003
16430621,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2008
16431197,32,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx600,1993
16432425,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,homemade vehicle,unknown,1996
