crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
17005480,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gw250 (suzuki),2013.0
17006547,18,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2013.0
17010455,39,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,12 - defective or slick tires,victory motorcycles,unknown (victory motorcycles),2003.0
17014415,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),honda,cbr600 (honda),2004.0
17017158,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2014.0
17022963,58,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flhtcui (harley-davidson),2005.0
17007419,33,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),unknown,unknown (unknown),2018.0
17007936,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),triumph motorcycle,daytona (triumph motorcycle),2008.0
17008266,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),yamaha,rt100 (yamaha),2016.0
17010050,66,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,12 - defective or slick tires,american iron horse,outlaw (american iron horse),2001.0
17010803,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,c90 (suzuki),2005.0
17013038,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gs850 (suzuki),2000.0
17013131,22,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2010.0
17013471,58,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),can-am,spyder roadster (can-am),2013.0
17014286,58,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),unknown,unknown (unknown),2018.0
17014292,52,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),bmw,unknown (bmw),2010.0
17018456,55,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vtx1800 (honda),2003.0
17020833,39,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,ple - purple,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2004.0
17012390,30,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2007.0
17014247,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,klx140 (kawasaki),2013.0
17014878,22,w - white,1 - male,0,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),yamaha,fz1 (yamaha),2015.0
17017517,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,fzs10 (yamaha),2004.0
17018178,54,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,chf50 (honda),2009.0
17018875,33,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2005.0
17010404,34,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2005.0
17010616,20,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx (suzuki),2002.0
17010700,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),honda,grom (honda),2018.0
17015927,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),kawasaki,ex500 (kawasaki),2018.0
17016945,57,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),honda,sh150 (honda),2002.0
17017567,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2001.0
17022997,23,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,98 - other  (explain in narrative),ducati,multistrada (ducati),2004.0
17023036,40,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),yamaha,xvs65 (yamaha),2004.0
17025023,27,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cb900 (honda),2006.0
17673445,53,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2009.0
17013359,30,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,zx600 (kawasaki),2016.0
17014591,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),honda,cb900 (honda),2002.0
17015259,35,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx-r1000 (suzuki),2013.0
17017202,37,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),buell,firebolt (buell),2004.0
17020685,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2019.0
17023321,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,zx600 (kawasaki),2007.0
17015691,39,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),kawasaki,ex250 (kawasaki),2002.0
17016028,38,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,vt1100 (honda),2001.0
17016512,37,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),vespa,unknown (vespa),2004.0
17016893,25,98 - other,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ex250 (kawasaki),2012.0
17016985,36,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,mt500 (harley-davidson),2002.0
17023627,60,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),yamaha,xvs1100 (yamaha),2007.0
17017690,36,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2019.0
17018747,23,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,fzs10 (yamaha),2003.0
17020891,27,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,fxst (harley-davidson),2007.0
17021116,30,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,bge - beige,98 - other  (explain in narrative),genuine scooter co.,buddy (genuine scooter co.),2019.0
17021455,18,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2019.0
17022540,51,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2010.0
17023019,55,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,vn800 (kawasaki),2004.0
17023826,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2016.0
17024236,65,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2015.0
17022662,60,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,ctx1300 (honda),2008.0
17022825,38,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),bmw,g310 (bmw),2007.0
17023164,27,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2005.0
17024016,50,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2004.0
17024208,57,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,vulcan 2000 (kawasaki),2007.0
17024379,44,w - white,1 - male,1,n - not injured,mc - motorcycle,sil - silver,98 - other  (explain in narrative),yamaha,xvs1100 (yamaha),2002.0
17139635,49,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2019.0
17022811,23,w - white,1 - male,0,n - not injured,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2014.0
17023241,69,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,tan - tan,98 - other  (explain in narrative),harley-davidson,flhtcutg (harley-davidson),2014.0
17023810,30,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flhrc (harley-davidson),2009.0
17023852,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2006.0
17065573,63,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2009.0
17211587,23,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2014.0
17069434,44,w - white,1 - male,0,k - fatal injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),suzuki,unknown (suzuki),2008.0
17066499,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2012.0
17086285,52,w - white,1 - male,0,k - fatal injury,mc - motorcycle,whi - white,12 - defective or slick tires,harley-davidson,flhp (harley-davidson),2008.0
17068743,22,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,nc700x (honda),2017.0
17065980,27,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhtc (harley-davidson),2010.0
17066523,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),suzuki,gsx (suzuki),2007.0
17070809,30,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2005.0
17065988,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhxs (harley-davidson),2019.0
17069761,75,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2008.0
17070565,43,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2002.0
17078772,53,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,vrscaw (harley-davidson),2007.0
17078781,48,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,flhp (harley-davidson),2009.0
17066670,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhx (harley-davidson),2017.0
17067065,32,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,vl800 (suzuki),2007.0
17067284,57,w - white,1 - male,0,n - not injured,mc - motorcycle,sil - silver,98 - other  (explain in narrative),bmw,k100 (bmw),1988.0
17065911,50,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),kawasaki,el250 (kawasaki),1987.0
17067265,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx1300 (suzuki),2008.0
17079651,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2013.0
17066148,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,cb500 (honda),2015.0
17066989,38,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),honda,cbr600 (honda),2008.0
17066992,20,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2017.0
17069244,41,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2000.0
17070806,28,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2016.0
17074888,50,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxdwg (harley-davidson),2016.0
17077105,29,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),unknown,unknown (unknown),2004.0
17080113,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2005.0
17084058,25,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cmx250 (honda),2017.0
17088578,24,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx-r750 (suzuki),2007.0
17067772,27,99 - unknown,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,unknown (honda),2008.0
17068439,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2006.0
