,crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary,safety_score
12041,17227085,30,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxb,2019,usa,1,0.9264206594239535
12042,17228517,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fxstdi,2006,usa,1,0.9124407875770362
12043,17228730,57,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,201,usa,1,0.9556027280230134
12044,17229645,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,xvs1100,2011,japan,1,0.8533778114648655
12045,17232017,39,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,xvs950,2009,japan,1,0.9862710019458836
12046,17225883,27,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,201,usa,1,0.9632138214718288
12047,17227352,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhc,2018,usa,1,0.9372106571118013
12048,17230303,50,w - white,1 - male,1,k - fatal injury,mc - motorcycle,grn - green,harley-davidson,flstf,2008,usa,1,0.8580325784105569
12049,17232417,26,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,yamaha,yzfr1,2012,japan,1,0.8798254902944851
12050,17232816,22,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx600,2013,japan,1,0.9337699040086819
12051,17233817,66,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,fld,2006,usa,1,0.9095754209128639
12052,17229001,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2006,japan,1,0.9155480115894133
12053,17230051,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,grom,2015,japan,1,0.9584918932205663
12054,17230425,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2017,japan,1,0.9438452005867528
12055,17231924,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vt700,2015,japan,1,0.9411315526907144
12056,17232159,35,98 - other,1 - male,0,a - suspected serious injury,mc - motorcycle,ple - purple,yamaha,yzfr1,2017,japan,1,0.9095125477475833
12057,17233624,51,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxsti,2006,usa,1,0.9577336097176934
12058,17234158,23,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,2018,Other,1,0.9622667847355775
12059,17230080,54,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,honda,vt1100,2007,japan,1,0.976499459588317
12060,17230770,43,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,vrscd,2016,usa,1,0.918404908569009
12061,17234819,38,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,xlh883,2019,usa,0,0.9150578789112607
12062,17232848,22,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,vulcan 2000,2014,japan,1,0.8493100213057456
12063,17291498,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,ducati,monster,2011,italy,1,0.9427228086663041
12064,17287625,31,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,m50,2008,japan,1,0.9117866947103747
12065,17294408,31,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,yamaha,xvs1300,2009,japan,1,0.9272022432069572
12066,17290214,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,yzfr1,2016,japan,1,0.89603307869783
12067,17298525,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2017,usa,1,0.942227760816741
12068,17290908,50,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,vrscf,2012,usa,0,0.9091691536523878
12069,17293682,42,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,fz1,2009,japan,1,0.9662272536505835
12070,17287651,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,vespa,gts,201,Other,1,0.9869736827258597
12071,17298863,40,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,honda,vt750,2002,japan,0,0.8961516934714032
12072,17288953,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vn900,2009,japan,1,0.9605325703194885
12073,17298180,33,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr600,1998,japan,1,0.9772254702494583
12074,17291504,43,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhx,2009,usa,1,0.9010613811480934
12075,17293826,62,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,fld,2017,usa,1,0.9364805945843119
12076,17294498,76,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flhc,2019,usa,1,0.952112587421205
12077,17287936,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,harley-davidson,fld,2004,usa,1,0.8834647312411547
12078,17296079,41,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,harley-davidson,fld,2001,usa,1,0.9617973258490902
12079,17296489,49,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2019,japan,1,0.9198360662340473
12080,17299398,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r1000,2006,japan,1,0.88988982335617
12081,17287949,63,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blu - blue,all other makes,unknown,2009,Other,0,0.9252101804263821
12082,17288094,28,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2007,usa,1,0.9276310511030157
12083,17290212,46,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,honda,cb500,1976,japan,1,0.93854765735069
