crash_id,person_age,charge,person_ethnicity,crash_date,day_of_week,person_gender,person_helmet,driver_license_class,has_motocycle_endorsment,driver_license_state,driver_license_type,person_injury_severity,license_plate_state,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
18637876.0,51.0,"evading arrest detention w/vehicle, criminal trespass",w - white,2021-12-07,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,fxst (harley-davidson),2002
18640171.0,50.0,no charges,b - black,2021-12-07,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,zx1000 (kawasaki),2021
18642475.0,41.0,no charges,h - hispanic,2021-12-07,tuesday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,red - red,,honda,cbr1000 (honda),2007
18641689.0,20.0,no charges,w - white,2021-12-08,wednesday,1 - male,"2 - worn, damaged",b - class b,0,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,ex650 (kawasaki),2021
18641799.0,67.0,no restricted class m license-motorcycle,w - white,2021-12-08,wednesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,xl1200 (harley-davidson),2000
18654663.0,44.0,evading arrest or detention w/ a motor vehicle,w - white,2021-12-08,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,ex650 (kawasaki),2015
18640501.0,41.0,driving while intoxicated,w - white,2021-12-09,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,triumph motorcycle,street triple (triumph motorcycle),2015
18641977.0,51.0,no charges,w - white,2021-12-09,thursday,1 - male,"4 - worn, unk damage",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,yel - yellow,,honda,cbr600 (honda),2002
18655978.0,30.0,no charges,h - hispanic,2021-12-09,thursday,1 - male,99 - unknown if worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl883 (harley-davidson),2020
18638372.0,38.0,no charges,h - hispanic,2021-12-10,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,ong - orange,,yamaha,yzf600 (yamaha),2020
18639948.0,58.0,driving while intoxicated 3rd offense,w - white,2021-12-10,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,flhr (harley-davidson),2009
18640257.0,25.0,"fail to drive in single lane, no drivers license",w - white,2021-12-10,friday,1 - male,"2 - worn, damaged",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,grn - green,,harley-davidson,fxb (harley-davidson),2021
18640667.0,32.0,no charges,a - asian,2021-12-10,friday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,piaggio,unknown (piaggio),2021
18647888.0,31.0,no charges,w - white,2021-12-10,friday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhs (harley-davidson),2013
18638276.0,40.0,no charges,w - white,2021-12-11,saturday,1 - male,"3 - worn, not damaged",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,blk - black,,kawasaki,vn900 (kawasaki),2007
18640801.0,24.0,no charges,w - white,2021-12-11,saturday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,yamaha,yzf750 (yamaha),2022
18642147.0,68.0,no charges,w - white,2021-12-11,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,harley-davidson,xlh (harley-davidson),2021
18645967.0,61.0,no charges,w - white,2021-12-11,saturday,1 - male,99 - unknown if worn,a - class a,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fls (harley-davidson),2008
18652246.0,24.0,no charges,h - hispanic,2021-12-11,saturday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xl1200 (harley-davidson),2021
18641913.0,19.0,no charges,h - hispanic,2021-12-12,sunday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,zx600 (kawasaki),2020
18649312.0,63.0,"operation of pocketbike or minibike where prohibited, fail to maintain financial responsibility",b - black,2021-12-12,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,10 - defective or no vehicle brakes,unknown,unknown (unknown),2000
18655648.0,23.0,fail to control speed,w - white,2021-12-12,sunday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,xls (harley-davidson),2017
18660738.0,34.0,fail to drive in single lane,b - black,2021-12-12,sunday,2 - female,1 - not worn,c - class c,0,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,other (explain in narrative),other (explain in narrative) (other (explain in narrative)),2020
18645538.0,51.0,no charges,h - hispanic,2021-12-13,monday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,ctx1300 (honda),2014
18654879.0,23.0,no charges,h - hispanic,2021-12-13,monday,1 - male,"2 - worn, damaged",5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,ong - orange,,honda,cbr1000 (honda),2009
18648732.0,21.0,no charges,w - white,2021-12-14,tuesday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,ninja zx (kawasaki),2022
18648878.0,46.0,no charges,h - hispanic,2021-12-14,tuesday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,red - red,,kawasaki,el650 (kawasaki),2006
18650441.0,33.0,no charges,w - white,2021-12-14,tuesday,1 - male,1 - not worn,am - class a and m,1,tx - texas,2 - commercial driver lic.,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,kawasaki,ninja zx (kawasaki),2021
18661117.0,50.0,no charges,w - white,2021-12-14,tuesday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhx (harley-davidson),2020
18651703.0,25.0,no charges,h - hispanic,2021-12-15,wednesday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cbr600 (honda),2012
18657620.0,43.0,no charges,w - white,2021-12-15,wednesday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,k - fatal injury,tx - texas,mc - motorcycle,sil - silver,,harley-davidson,flhp (harley-davidson),2015
18657729.0,22.0,no charges,w - white,2021-12-15,wednesday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,indian motorcycle co.,scout (indian motorcycle co.),2021
18662949.0,41.0,no charges,b - black,2021-12-15,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,mul - multicolored,,aprilia,unknown (aprilia),2012
18650930.0,22.0,no charges,w - white,2021-12-16,thursday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,rt100 (yamaha),2003
18650965.0,22.0,"no liability insurance, operate a motor vehicle w/o a valid dl, failure to display valid reg. insignia",h - hispanic,2021-12-16,thursday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,cbr1000 (honda),2006
18657327.0,71.0,no charges,w - white,2021-12-16,thursday,1 - male,"2 - worn, damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,gry - gray,,kawasaki,unknown (kawasaki),2011
18657605.0,79.0,unsafe speed,w - white,2021-12-16,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,unknown,unknown (unknown),2018
18660186.0,28.0,fail to maintain financial responsibility (fmfr),w - white,2021-12-16,thursday,2 - female,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,suzuki,gsx-r600 (suzuki),2019
18649815.0,46.0,no charges,w - white,2021-12-17,friday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,piaggio,unknown (piaggio),2007
18650713.0,60.0,no charges,w - white,2021-12-17,friday,2 - female,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,ctx700 (honda),2014
18651289.0,28.0,no charges,w - white,2021-12-17,friday,2 - female,"3 - worn, not damaged",98 - other/out of state,0,mi - michigan,1 - driver license,b - suspected minor injury,mi - michigan,mc - motorcycle,blk - black,,honda,unknown (honda),2007
18652616.0,26.0,"unsafe speed to fast for conditions, expired registration, no insurance, driving while license suspended",b - black,2021-12-17,friday,1 - male,"4 - worn, unk damage",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,kawasaki,zx600 (kawasaki),2008
18654443.0,28.0,driving while intoxicated,w - white,2021-12-17,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fxd (harley-davidson),2017
18656995.0,54.0,no charges,h - hispanic,2021-12-17,friday,1 - male,"3 - worn, not damaged",,0,,,b - suspected minor injury,,mc - motorcycle,blk - black,,harley-davidson,flhxxx (harley-davidson),2019
18657134.0,39.0,no charges,w - white,2021-12-17,friday,1 - male,1 - not worn,5 - unlicensed,0,tx - texas,4 - id card,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,honda,unknown (honda),2005
18657708.0,59.0,no insurance,h - hispanic,2021-12-17,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,other (explain in narrative),other (explain in narrative) (other (explain in narrative)),2022
18655062.0,32.0,no charges,w - white,2021-12-18,saturday,2 - female,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xvs65 (yamaha),2004
18659453.0,26.0,no charges,h - hispanic,2021-12-18,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,n - not injured,tx - texas,mc - motorcycle,red - red,,harley-davidson,flt (harley-davidson),2018
18662883.0,34.0,no charges,h - hispanic,2021-12-18,saturday,1 - male,1 - not worn,m - class m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,kawasaki,ninja zx (kawasaki),2004
18717823.0,65.0,no charges,b - black,2021-12-19,sunday,2 - female,"4 - worn, unk damage",bm - class b and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,grn - green,,harley-davidson,flhp (harley-davidson),2015
18659787.0,44.0,no charges,w - white,2021-12-21,tuesday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,gry - gray,,harley-davidson,xlh (harley-davidson),2017
18661228.0,34.0,no charges,b - black,2021-12-22,wednesday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,b - suspected minor injury,,mc - motorcycle,red - red,,suzuki,gsx-r750 (suzuki),2007
18662613.0,38.0,no charges,w - white,2021-12-22,wednesday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,xls (harley-davidson),1997
18663315.0,30.0,nli,w - white,2021-12-23,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,yamaha,xv1000 (yamaha),2008
18709384.0,49.0,no charges,w - white,2021-12-24,friday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,unknown (harley-davidson),2010
19175627.0,59.0,no charges,w - white,2021-12-30,thursday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,unknown (harley-davidson),2016
18704907.0,40.0,no charges,w - white,2021-12-31,friday,1 - male,"2 - worn, damaged",cm - class c and m,1,tx - texas,3 - occupational,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flt (harley-davidson),2013
18704911.0,67.0,no charges,w - white,2022-01-01,saturday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,k - fatal injury,tx - texas,mc - motorcycle,blu - blue,,big dog,mastiff (big dog),2006
18705357.0,31.0,no charges,w - white,2022-01-03,monday,1 - male,1 - not worn,am - class a and m,1,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,red - red,,harley-davidson,unknown (harley-davidson),2011
18709264.0,69.0,no charges,b - black,2022-01-09,sunday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,mar - maroon,,harley-davidson,unknown (harley-davidson),2006
18706657.0,20.0,no charges,w - white,2022-01-12,wednesday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,suzuki,gsx (suzuki),2008
18703775.0,28.0,driving while intoxicated-1st offense-0.15 or more,w - white,2022-01-13,thursday,1 - male,1 - not worn,c - class c,0,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,fls (harley-davidson),2014
18721572.0,45.0,unsafe speed,w - white,2022-01-13,thursday,1 - male,1 - not worn,cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,flhxs (harley-davidson),2009
18703768.0,40.0,no charges,w - white,2022-01-14,friday,1 - male,1 - not worn,am - class a and m,1,tx - texas,2 - commercial driver lic.,k - fatal injury,tx - texas,mc - motorcycle,blk - black,,harley-davidson,flhx (harley-davidson),2010
18704682.0,21.0,failure to maintain financial responsibility (no insurance),b - black,2022-01-14,friday,1 - male,99 - unknown if worn,5 - unlicensed,0,la - louisiana,4 - id card,b - suspected minor injury,la - louisiana,mc - motorcycle,yel - yellow,,genuine scooter co.,buddy (genuine scooter co.),2007
18706332.0,60.0,no charges,b - black,2022-01-14,friday,1 - male,"3 - worn, not damaged",98 - other/out of state,0,la - louisiana,1 - driver license,b - suspected minor injury,la - louisiana,mc - motorcycle,whi - white,,honda,gl1800 (honda),2018
18719745.0,35.0,no charges,h - hispanic,2022-01-14,friday,1 - male,1 - not worn,5 - unlicensed,0,,5 - unlicensed,a - suspected serious injury,,mc - motorcycle,blk - black,,kymco usa inc,mxu (kymco usa inc),2021
18724130.0,22.0,unsafe speed,w - white,2022-01-14,friday,1 - male,"3 - worn, not damaged",cm - class c and m,1,tx - texas,1 - driver license,b - suspected minor injury,tx - texas,mc - motorcycle,whi - white,,yamaha,yzfr1 (yamaha),2018
18705712.0,23.0,"unsafe speed, driving while license invalid, improper driver license for type vehicle",w - white,2022-01-15,saturday,1 - male,"3 - worn, not damaged",c - class c,0,tx - texas,1 - driver license,a - suspected serious injury,tx - texas,mc - motorcycle,blu - blue,,harley-davidson,xl1200 (harley-davidson),2021
