,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
3173,22,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gld - gold,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2017.0
3174,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fls (harley-davidson),2011.0
3175,60,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2014.0
3176,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,mrt300 (honda),2013.0
3177,60,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),bmw,r1200 (bmw),2019.0
3178,27,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),honda,cb750 (honda),2003.0
3179,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),honda,unknown (honda),2016.0
3180,46,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flstfbs (harley-davidson),2017.0
3181,28,b - black,2 - female,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2020.0
3182,50,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,vt1100 (honda),2010.0
3183,31,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,12 - defective or slick tires,harley-davidson,xlh883 (harley-davidson),2016.0
3184,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xlh883 (harley-davidson),2014.0
3185,64,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2008.0
3186,35,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cmx300 (honda),2015.0
3187,50,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,xv1000 (yamaha),2005.0
3188,50,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xlh883 (harley-davidson),2010.0
3189,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,rt100 (yamaha),2002.0
3190,56,w - white,1 - male,1,k - fatal injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,unknown (honda),2018.0
3191,70,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
3192,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,bro - brown,98 - other  (explain in narrative),honda,cb750 (honda),2002.0
3193,67,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,flhtp (harley-davidson),2005.0
3194,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,xj700 (yamaha),2007.0
3195,27,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,zx600 (kawasaki),2009.0
3196,40,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),suzuki,m50 (suzuki),2007.0
3197,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),buell,unknown (buell),2006.0
3198,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr600 (honda),2003.0
3199,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,10 - defective or no vehicle brakes,honda,st1300 (honda),2005.0
3200,35,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2019.0
3201,50,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,flh80 (harley-davidson),2016.0
3202,25,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,10 - defective or no vehicle brakes,harley-davidson,fxbb (harley-davidson),2020.0
3203,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx (suzuki),2018.0
3204,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2020.0
3205,55,b - black,1 - male,0,k - fatal injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),suzuki,gsx (suzuki),2017.0
3206,39,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,kaf700 (kawasaki),2009.0
3207,32,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhs (harley-davidson),2015.0
3208,20,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,elw (harley-davidson),2020.0
3209,61,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhs (harley-davidson),1977.0
3210,19,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),polaris,unknown (polaris),2018.0
3211,40,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzfr1 (yamaha),2020.0
3212,36,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flhrci (harley-davidson),2005.0
3213,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhp (harley-davidson),2009.0
3214,51,w - white,1 - male,0,n - not injured,mc - motorcycle,99 - unknown,98 - other  (explain in narrative),suzuki,gs700 (suzuki),2006.0
3215,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,gsx (suzuki),2004.0
3216,27,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx-r1000 (suzuki),2003.0
3217,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),honda,unknown (honda),2012.0
3218,46,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),unknown,unknown (unknown),2006.0
3219,40,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,unknown (suzuki),2005.0
3220,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),aprilia,rsv4 (aprilia),2017.0
3221,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2005.0
3222,27,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,yzf600 (yamaha),2009.0
3223,61,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,unknown (victory motorcycles),2009.0
3224,32,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhx (harley-davidson),2007.0
3225,18,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2000.0
3226,39,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,cbr250 (honda),2006.0
3227,19,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
3228,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,vz800 (suzuki),2008.0
3229,38,w - white,1 - male,1,n - not injured,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2012.0
3230,50,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,vulcan 2000 (kawasaki),2010.0
3231,52,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fld (harley-davidson),2013.0
3232,30,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx750 (suzuki),2007.0
3233,69,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2005.0
3234,44,b - black,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx1300 (suzuki),2019.0
3235,60,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),kawasaki,vn800 (kawasaki),1998.0
3236,51,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2016.0
3237,19,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,grom (honda),2015.0
3238,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,ninja zx (kawasaki),2013.0
3239,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2007.0
3240,42,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),2019.0
3241,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2019.0
3242,20,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,vt1100 (honda),1993.0
3243,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),husqvarna,unknown (husqvarna),2020.0
3244,46,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxs (harley-davidson),2002.0
3245,19,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,grom (honda),2017.0
3246,35,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),unknown,unknown (unknown),2014.0
3247,17,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,kdx250 (kawasaki),1991.0
3248,28,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,ong - orange,98 - other  (explain in narrative),honda,unknown (honda),2002.0
3249,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr250 (honda),2006.0
3250,28,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,98 - other  (explain in narrative),ktm,unknown (ktm),2018.0
3251,46,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,crf250 (honda),2019.0
3252,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,xr1200 (harley-davidson),2000.0
3253,24,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cb750 (honda),2009.0
3254,23,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,ex650 (kawasaki),2012.0
3255,12,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),unknown,unknown (unknown),2007.0
3256,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),suzuki,sv650 (suzuki),2006.0
3257,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),honda,cbr1000 (honda),2006.0
3258,55,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,gl1800 (honda),2019.0
3259,41,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),bmw,s 1000 (bmw),2011.0
3260,31,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,kz1300 (kawasaki),2009.0
3261,37,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),genuine scooter co.,unknown (genuine scooter co.),2016.0
3262,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2020.0
3263,31,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2009.0
3264,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2008.0
3265,38,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),suzuki,unknown (harley-davidson),2007.0
3266,61,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,klf400 (kawasaki),2019.0
3267,41,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),harley-davidson,flh80 (harley-davidson),2005.0
3268,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
3269,22,a - asian,1 - male,0,k - fatal injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),suzuki,unknown (suzuki),2001.0
3270,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),harley-davidson,flhc (harley-davidson),2014.0
3271,27,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2015.0
3272,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),harley-davidson,flhxse (harley-davidson),2015.0
3273,68,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2019.0
3274,49,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fld (harley-davidson),2000.0
3275,38,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xlh1200 (harley-davidson),2013.0
3276,64,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,c90 (suzuki),2007.0
3277,60,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2017.0
3278,31,b - black,1 - male,0,n - not injured,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,unknown (yamaha),2019.0
3279,55,w - white,1 - male,0,k - fatal injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),honda,vtx1300 (honda),2005.0
3280,27,b - black,1 - male,0,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2007.0
3281,47,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhxxx (harley-davidson),2018.0
