crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary
18668169,42,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,yamaha,yzfr1,202,Japan,0
18670732,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2007,Japan,1
18671729,27,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,ple - purple,kawasaki,vn900,2003,Japan,1
18671823,25,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,yzfr1,2014,Japan,1
18672787,69,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,k1100,1993,Germany,1
18665384,40,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,whi - white,harley-davidson,flstc,2012,USA,1
18665512,15,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,all other makes,unknown,2017,Other,1
18671173,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,vl800,2008,Japan,1
18677226,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2016,USA,1
18667055,35,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,fltrxs,2016,USA,0
18670641,28,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,ong - orange,honda,vt600,1998,Japan,1
18670647,19,w - white,2 - female,0,n - not injured,mc - motorcycle,whi - white,honda,vt700,2019,Japan,0
18674399,25,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,honda,vfr800,2002,Japan,1
18669893,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh1200,2022,USA,1
18669903,29,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,honda,sh150,2005,Japan,1
18670371,21,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,bonneville,202,Other,1
18671507,59,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ple - purple,harley-davidson,flhtcu/i,2003,USA,1
18672394,17,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,mt500,202,USA,1
18674020,19,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2019,Japan,1
18677528,19,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,yamaha,yzfr1,2003,Japan,1
18673337,18,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,mt-01,2021,Japan,1
18674426,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,yel - yellow,suzuki,rm80,198,Japan,1
18675904,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,bmw,r1200,2004,Germany,1
18675956,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flstn,2014,USA,1
18676545,50,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2011,Japan,1
18736320,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzf600,2022,Japan,1
18729615,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2,Japan,1
18740519,35,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,ducati,749,2005,Italy,1
18739234,73,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,vtx1300,2009,Japan,1
18740342,30,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,honda,cmx250,1986,Japan,1
18738424,76,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2,USA,1
18734514,63,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,red - red,harley-davidson,flhx,202,USA,0
18739020,52,b - black,1 - male,0,n - not injured,mc - motorcycle,blu - blue,polaris,slingshot,202,Other,0
18736991,29,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fls,2017,USA,1
18740590,64,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,vtx1800,2002,Japan,1
18729913,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cb550,1983,Japan,1
18733749,62,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,xlh1100,2004,USA,1
18733779,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2002,Japan,1
18735913,25,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vulcan 2000,2015,Japan,1
18736836,38,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flde,2014,USA,1
18742741,20,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr500,1999,Japan,1
18733959,29,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2015,Japan,1
18735712,54,h - hispanic,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,USA,1
18736371,17,b - black,1 - male,0,k - fatal injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,201,Japan,1
18737019,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,grom,2015,Japan,1
18736760,75,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,gry - gray,honda,vt750,2008,Japan,1
18739239,52,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,yamaha,fzr600,1993,Japan,1
18737386,31,99 - unknown,1 - male,1,b - suspected minor injury,mc - motorcycle,ong - orange,ktm,390,2022,Austria,1
18737954,37,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,ex650,2021,Japan,1
18739927,29,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r600,2008,Japan,1
18739405,22,h - hispanic,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2021,USA,1
18739843,42,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2009,USA,1
18740663,44,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flh80,2017,USA,1
18741134,42,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,harley-davidson,fltrxs,2019,USA,0
18741288,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,honda,cbr600,2007,Japan,1
18741783,69,w - white,1 - male,1,n - not injured,mc - motorcycle,mar - maroon,harley-davidson,fld,2014,USA,0
18742077,43,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,zero motorcycles inc,sr,2022,Other,1
18742079,34,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,fxs,2014,USA,1
18743125,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2007,Japan,1
18743182,49,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flht,2008,USA,1
18795039,29,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,kawasaki,ninja zx,2015,Japan,1
18802048,34,w - white,1 - male,0,k - fatal injury,mc - motorcycle,ong - orange,honda,vtx1800,2003,Japan,1
18797043,29,b - black,1 - male,0,n - not injured,mc - motorcycle,whi - white,suzuki,gsx,2011,Japan,0
18796574,36,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xl1200,201,USA,1
18799794,66,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,elw,2002,USA,1
18795626,54,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,xv1600,2,Japan,1
18801469,39,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,triumph motorcycle,street triple,201,Other,1
18805010,26,b - black,1 - male,0,n - not injured,mc - motorcycle,ong - orange,suzuki,gsx,2009,Japan,0
18797814,33,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,mul - multicolored,harley-davidson,fld,2021,USA,1
18804020,53,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,ducati,streetfighter,2022,Italy,1
18797451,23,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ex650,2019,Japan,1
18796749,43,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cmx250,2021,Japan,1
18799387,28,w - white,1 - male,1,n - not injured,mc - motorcycle,red - red,harley-davidson,fxs,2004,USA,0
18800327,24,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,flt,2016,USA,1
18801331,38,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,vtx1800,2005,Japan,1
18863485,62,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,vtx1300,2002,Japan,1
18795623,68,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,2021,USA,1
18795826,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2019,USA,1
18796188,38,b - black,1 - male,0,k - fatal injury,mc - motorcycle,ong - orange,suzuki,gsx,2008,Japan,1
18798835,79,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,honda,vtx1300,2005,Japan,1
18800528,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fls,2004,USA,1
18800997,46,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,royal enfield motors,himalayan,2021,Other,1
18801076,35,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr600,201,Japan,1
18801185,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,fxr,2019,USA,1
18802172,24,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2005,Japan,1
18802374,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,vt750,2012,Japan,1
18806912,47,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2007,USA,1
18807113,64,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,indian motorcycle co.,scout,2021,Other,1
18794678,38,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,kl650,2022,Japan,1
18797164,71,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2016,USA,1
18807527,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cb600,2018,Japan,1
18797782,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,honda,cbr600,2007,Japan,1
18798023,36,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2008,Japan,1
18798586,64,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,honda,gl1800,2016,Japan,1
18799575,30,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,xl883,2022,USA,0
18799678,61,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cb1100,2014,Japan,1
18803512,34,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vt750,2013,Japan,1
18799943,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,st1100,1993,Japan,1
18800715,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,bro - brown,suzuki,gsx,2014,Japan,1
18800854,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,triumph motorcycle,speedmaster,2009,Other,1
18801174,26,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhx,2013,USA,1
18801307,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,suzuki,c50,2,Japan,1
18801336,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,honda,c125,2021,Japan,1
18803025,32,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flhx,2001,USA,1
18805943,29,w - white,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,harley-davidson,flstf,2011,USA,1
18806633,53,w - white,1 - male,1,n - not injured,mc - motorcycle,grn - green,harley-davidson,flhr,2001,USA,0
18806698,29,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxdb,2016,USA,1
18808314,34,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,flhc,2019,USA,1
18802494,27,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,xl1200,2019,USA,1
18806129,62,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fxdwg,2004,USA,1
18807023,28,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,bmw,r1200,2018,Germany,1
18802174,50,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,flt,2019,USA,1
18802667,28,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2021,USA,1
18804767,72,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,ong - orange,harley-davidson,flrt,2017,USA,1
18806039,58,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,xlh,2002,USA,1
18807399,31,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2021,Japan,1
18803276,28,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,ducati,749,2004,Italy,1
18803800,37,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,kawasaki,vn700,2012,Japan,1
18803861,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fxd,2007,USA,1
18803998,49,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,rt100,2005,Japan,1
18804151,56,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,can-am,ryker,2021,Other,1
18804509,30,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,yel - yellow,harley-davidson,flt,2012,USA,1
18805071,17,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blk - black,yamaha,yz100,198,Japan,0
18806335,63,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flt,2001,USA,1
18806399,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2005,Japan,1
18806852,60,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,flhs,2014,USA,1
18807042,32,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,fjr1300,2002,Japan,1
18807343,76,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,gld - gold,harley-davidson,flhc,2003,USA,1
18804921,16,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ex300,2016,Japan,1
18805432,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2014,USA,1
18805504,25,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,cbr600,2016,Japan,1
18806281,42,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,bmw,r65,1986,Germany,1
18806838,72,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,honda,cbr600,2019,Japan,1
18807077,43,a - asian,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,vrscd,2008,USA,1
18807104,58,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,homemade vehicle,unknown,2007,Other,1
18807321,41,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fls,2011,USA,1
18808516,44,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,xr650,2,Japan,1
18808629,24,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2011,Japan,1
18860861,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,honda,cbr1000,2005,Japan,1
18860450,54,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,vt1100,2003,Japan,1
18869678,32,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2018,Japan,1
18860848,21,w - white,1 - male,1,n - not injured,mc - motorcycle,whi - white,harley-davidson,flhs,202,USA,0
18862407,40,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xg750,2014,USA,1
18863960,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,ktm,450,2018,Austria,1
18862577,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzf1000,2021,Japan,1
18869873,42,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx,2003,Japan,1
18868006,33,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,USA,1
18869177,54,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fltru,2012,USA,1
18873915,41,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx,2018,Japan,1
18862319,68,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,can-am,spyder roadster,2016,Other,1
18863225,28,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,harley-davidson,xl883,2022,USA,0
18874198,26,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,kawasaki,zx600,2021,Japan,1
18864036,20,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2022,Japan,1
18864880,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,yamaha,fz6,2006,Japan,1
18870861,25,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cmx500,2019,Japan,1
